id,"person_id","fylke_id","materiale",prosentlikhet
1336,"KETS","Os","492 avstemninger siste der Ketil Solvik-Olsen deltok",33.74
1337,"KETS","Ak","492 avstemninger siste der Ketil Solvik-Olsen deltok",49.80
1338,"KETS","Tr","492 avstemninger siste der Ketil Solvik-Olsen deltok",36.38
1339,"KETS","SF","492 avstemninger siste der Ketil Solvik-Olsen deltok",34.55
1340,"KETS","ST","492 avstemninger siste der Ketil Solvik-Olsen deltok",28.86
1341,"KETS","Bu","492 avstemninger siste der Ketil Solvik-Olsen deltok",31.30
1342,"KETS","Ho","492 avstemninger siste der Ketil Solvik-Olsen deltok",40.04
1343,"KETS","MR","492 avstemninger siste der Ketil Solvik-Olsen deltok",42.28
1344,"KETS","Øs","492 avstemninger siste der Ketil Solvik-Olsen deltok",43.09
1345,"KETS","Op","492 avstemninger siste der Ketil Solvik-Olsen deltok",29.27
1346,"KETS","Te","492 avstemninger siste der Ketil Solvik-Olsen deltok",37.20
1347,"KETS","NT","492 avstemninger siste der Ketil Solvik-Olsen deltok",31.30
1348,"KETS","Fi","492 avstemninger siste der Ketil Solvik-Olsen deltok",40.04
1349,"KETS","He","492 avstemninger siste der Ketil Solvik-Olsen deltok",28.05
1350,"KJR","AA","754 avstemninger siste der Kjell Ingolf Ropstad deltok",77.59
1351,"KJR","VA","754 avstemninger siste der Kjell Ingolf Ropstad deltok",54.64
1352,"KJR","Te","754 avstemninger siste der Kjell Ingolf Ropstad deltok",59.95
1353,"KJR","Ve","754 avstemninger siste der Kjell Ingolf Ropstad deltok",52.39
1354,"KJR","No","754 avstemninger siste der Kjell Ingolf Ropstad deltok",52.92
1355,"KJR","Os","754 avstemninger siste der Kjell Ingolf Ropstad deltok",53.85
1356,"KJR","Ak","754 avstemninger siste der Kjell Ingolf Ropstad deltok",62.60
1357,"KJR","Tr","754 avstemninger siste der Kjell Ingolf Ropstad deltok",45.62
1358,"KJR","SF","754 avstemninger siste der Kjell Ingolf Ropstad deltok",51.59
1359,"KJR","ST","754 avstemninger siste der Kjell Ingolf Ropstad deltok",52.52
1360,"KJR","Bu","754 avstemninger siste der Kjell Ingolf Ropstad deltok",51.46
1361,"KJR","Ho","754 avstemninger siste der Kjell Ingolf Ropstad deltok",62.47
1362,"KJR","MR","754 avstemninger siste der Kjell Ingolf Ropstad deltok",53.71
1363,"KJR","Øs","754 avstemninger siste der Kjell Ingolf Ropstad deltok",52.39
1364,"KJR","Op","754 avstemninger siste der Kjell Ingolf Ropstad deltok",53.05
1365,"KJR","Ro","754 avstemninger siste der Kjell Ingolf Ropstad deltok",63.40
1366,"KJR","NT","754 avstemninger siste der Kjell Ingolf Ropstad deltok",47.35
1367,"KJR","Fi","754 avstemninger siste der Kjell Ingolf Ropstad deltok",50.66
1368,"KJR","He","754 avstemninger siste der Kjell Ingolf Ropstad deltok",51.19
1369,"KJT","AA","612 avstemninger siste der Kjersti Toppe deltok",52.29
1370,"KJT","VA","612 avstemninger siste der Kjersti Toppe deltok",60.46
1371,"KJT","Øs","612 avstemninger siste der Kjersti Toppe deltok",57.52
1372,"KJT","Ve","612 avstemninger siste der Kjersti Toppe deltok",79.08
1373,"KJT","No","612 avstemninger siste der Kjersti Toppe deltok",89.54
1374,"KJT","Os","612 avstemninger siste der Kjersti Toppe deltok",72.39
1375,"KJT","Ak","612 avstemninger siste der Kjersti Toppe deltok",58.82
1376,"KJT","Ro","612 avstemninger siste der Kjersti Toppe deltok",52.94
1377,"KJT","Tr","612 avstemninger siste der Kjersti Toppe deltok",71.73
1378,"KJT","ST","612 avstemninger siste der Kjersti Toppe deltok",90.69
1379,"KJT","Bu","612 avstemninger siste der Kjersti Toppe deltok",77.45
1380,"KJT","Ho","612 avstemninger siste der Kjersti Toppe deltok",66.50
1381,"KJT","MR","612 avstemninger siste der Kjersti Toppe deltok",62.09
1382,"KJT","Fi","612 avstemninger siste der Kjersti Toppe deltok",79.25
1383,"KJT","Op","612 avstemninger siste der Kjersti Toppe deltok",93.63
1384,"KJT","Te","612 avstemninger siste der Kjersti Toppe deltok",63.07
1385,"KJT","NT","612 avstemninger siste der Kjersti Toppe deltok",85.78
1386,"KJT","SF","612 avstemninger siste der Kjersti Toppe deltok",75.65
1387,"KJT","He","612 avstemninger siste der Kjersti Toppe deltok",94.28
1388,"KKK","AA","648 avstemninger siste der Kari Kjønaas Kjos deltok",52.62
1389,"KKK","VA","648 avstemninger siste der Kari Kjønaas Kjos deltok",35.34
1390,"KKK","Te","648 avstemninger siste der Kari Kjønaas Kjos deltok",26.85
1391,"KKK","Ve","648 avstemninger siste der Kari Kjønaas Kjos deltok",29.01
1392,"KKK","No","648 avstemninger siste der Kari Kjønaas Kjos deltok",28.09
1393,"KKK","Os","648 avstemninger siste der Kari Kjønaas Kjos deltok",30.86
1394,"KKK","Ak","648 avstemninger siste der Kari Kjønaas Kjos deltok",54.32
1395,"KKK","Tr","648 avstemninger siste der Kari Kjønaas Kjos deltok",29.17
1396,"KKK","SF","648 avstemninger siste der Kari Kjønaas Kjos deltok",32.41
1397,"KKK","ST","648 avstemninger siste der Kari Kjønaas Kjos deltok",21.60
1398,"KKK","Bu","648 avstemninger siste der Kari Kjønaas Kjos deltok",33.33
1399,"KKK","Ho","648 avstemninger siste der Kari Kjønaas Kjos deltok",46.14
1400,"KKK","MR","648 avstemninger siste der Kari Kjønaas Kjos deltok",33.64
1401,"KKK","Øs","648 avstemninger siste der Kari Kjønaas Kjos deltok",36.27
1402,"KKK","Op","648 avstemninger siste der Kari Kjønaas Kjos deltok",22.07
1403,"KKK","Ro","648 avstemninger siste der Kari Kjønaas Kjos deltok",49.38
1404,"KKK","NT","648 avstemninger siste der Kari Kjønaas Kjos deltok",23.46
1405,"KKK","Fi","648 avstemninger siste der Kari Kjønaas Kjos deltok",31.17
1406,"KKK","He","648 avstemninger siste der Kari Kjønaas Kjos deltok",20.83
1407,"KNAH","AA","368 avstemninger siste der Knut Arild Hareide deltok",64.40
1408,"KNAH","VA","368 avstemninger siste der Knut Arild Hareide deltok",54.08
1409,"KNAH","Øs","368 avstemninger siste der Knut Arild Hareide deltok",56.52
1410,"KNAH","Ve","368 avstemninger siste der Knut Arild Hareide deltok",50.27
1411,"KNAH","No","368 avstemninger siste der Knut Arild Hareide deltok",56.79
1412,"KNAH","Os","368 avstemninger siste der Knut Arild Hareide deltok",57.34
1413,"KNAH","Ak","368 avstemninger siste der Knut Arild Hareide deltok",67.12
1414,"KNAH","Ro","368 avstemninger siste der Knut Arild Hareide deltok",57.07
1415,"KNAH","Tr","368 avstemninger siste der Knut Arild Hareide deltok",47.83
1416,"KNAH","ST","368 avstemninger siste der Knut Arild Hareide deltok",57.07
1417,"KNAH","Bu","368 avstemninger siste der Knut Arild Hareide deltok",49.73
1418,"KNAH","Ho","368 avstemninger siste der Knut Arild Hareide deltok",56.79
1419,"KNAH","MR","368 avstemninger siste der Knut Arild Hareide deltok",52.17
1420,"KNAH","Fi","368 avstemninger siste der Knut Arild Hareide deltok",47.55
1421,"KNAH","Op","368 avstemninger siste der Knut Arild Hareide deltok",56.52
1422,"KNAH","Te","368 avstemninger siste der Knut Arild Hareide deltok",50.27
1423,"KNAH","NT","368 avstemninger siste der Knut Arild Hareide deltok",48.10
1424,"KNAH","SF","368 avstemninger siste der Knut Arild Hareide deltok",49.46
1425,"KNAH","He","368 avstemninger siste der Knut Arild Hareide deltok",55.98
1426,"KNUS","AA","578 avstemninger siste der Knut Storberget deltok",44.12
1427,"KNUS","VA","578 avstemninger siste der Knut Storberget deltok",62.28
1428,"KNUS","Ro","578 avstemninger siste der Knut Storberget deltok",54.15
1429,"KNUS","Ve","578 avstemninger siste der Knut Storberget deltok",80.10
1430,"KNUS","No","578 avstemninger siste der Knut Storberget deltok",90.48
