id,saker_id,emne_id
106623,35375,45
106624,35375,46
106625,35375,48
106626,35375,49
106627,35375,51
106628,35375,61
106629,35375,62
106630,35375,80
106631,35375,86
106632,35375,94
106633,35375,113
106634,35375,114
106635,35375,121
106636,35375,132
106637,35375,134
106638,35375,135
106639,35375,136
106640,35375,138
106641,35375,151
106642,35375,154
106643,35375,155
106644,35375,157
106645,35375,163
106646,35375,167
106647,35375,179
106648,35375,182
106649,35375,184
106650,35375,185
106651,35375,186
106652,35375,187
106653,35375,220
106442,35376,2
106443,35376,4
106444,35376,6
106445,35376,10
106446,35376,11
106447,35376,21
106448,35376,22
106449,35376,32
106450,35376,36
106451,35376,44
106452,35376,45
106453,35376,51
106454,35376,53
106455,35376,61
106456,35376,74
106457,35376,80
106458,35376,81
106459,35376,82
106460,35376,86
106461,35376,87
106462,35376,88
106463,35376,89
106464,35376,99
106465,35376,109
106466,35376,113
106467,35376,114
106468,35376,119
106469,35376,121
106470,35376,134
106471,35376,135
106472,35376,138
106473,35376,139
106474,35376,155
106475,35376,163
106476,35376,173
106477,35376,174
106478,35376,184
106479,35376,185
106480,35376,186
106481,35376,187
106482,35376,189
106483,35376,195
106484,35376,220
107063,35377,11
107064,35377,15
107065,35377,45
107066,35377,51
107067,35377,59
107068,35377,60
107069,35377,155
107070,35377,163
107071,35377,169
107072,35377,177
107073,35377,181
107074,35377,185
107075,35377,187
107076,35377,193
106756,35378,4
106757,35378,6
106758,35378,8
106759,35378,9
106760,35378,11
106761,35378,20
106762,35378,21
106763,35378,22
106764,35378,45
106765,35378,46
106766,35378,51
106767,35378,61
106768,35378,69
106769,35378,71
106770,35378,80
106771,35378,83
106772,35378,86
106773,35378,91
106774,35378,92
106775,35378,98
106776,35378,99
106777,35378,112
106778,35378,113
106779,35378,114
106780,35378,115
106781,35378,119
106782,35378,121
106783,35378,128
106784,35378,129
106785,35378,131
106786,35378,132
106787,35378,133
106788,35378,139
106789,35378,142
106790,35378,143
106791,35378,145
106792,35378,146
106793,35378,147
106794,35378,155
106795,35378,157
106796,35378,163
106797,35378,173
106798,35378,176
106799,35378,184
106800,35378,185
106801,35378,187
106802,35378,188
106803,35378,191
106804,35378,196
106805,35378,220
106904,35379,4
106905,35379,6
106906,35379,21
106907,35379,22
106908,35379,23
106909,35379,45
106910,35379,49
106911,35379,51
106912,35379,61
106913,35379,71
106914,35379,73
106915,35379,74
106916,35379,75
106917,35379,86
106918,35379,99
106919,35379,113
106920,35379,121
106921,35379,139
106922,35379,140
106923,35379,143
106924,35379,155
106925,35379,163
106926,35379,174
106927,35379,175
106928,35379,176
106929,35379,185
106930,35379,187
106931,35379,190
107003,35380,10
107004,35380,18
107005,35380,22
107006,35380,37
107007,35380,41
107008,35380,45
107009,35380,48
107010,35380,49
107011,35380,51
107012,35380,61
107013,35380,62
107014,35380,63
107015,35380,64
107016,35380,65
107017,35380,66
107018,35380,86
107019,35380,135
107020,35380,155
107021,35380,163
107022,35380,184
107023,35380,185
107024,35380,186
107025,35380,187
107026,35380,188
107027,35380,211
106806,35381,1
106807,35381,5
106808,35381,6
106809,35381,8
106810,35381,18
106811,35381,22
106812,35381,31
106813,35381,32
106814,35381,33
106815,35381,34
106816,35381,35
106817,35381,36
106818,35381,39
106819,35381,45
106820,35381,46
106821,35381,49
106822,35381,51
106823,35381,61
106824,35381,86
106825,35381,91
106826,35381,92
106827,35381,105
106828,35381,113
106829,35381,121
106830,35381,133
106831,35381,134
106832,35381,135
106833,35381,139
106834,35381,155
106835,35381,158
106836,35381,159
106837,35381,160
106838,35381,163
106839,35381,167
106840,35381,173
106841,35381,176
106842,35381,180
106843,35381,183
106844,35381,184
106845,35381,185
106846,35381,187
106847,35381,188
106848,35381,212
106725,35382,2
106726,35382,3
106727,35382,11
106728,35382,15
106729,35382,21
106730,35382,22
106731,35382,45
106732,35382,47
106733,35382,49
106734,35382,51
106735,35382,61
106736,35382,86
106737,35382,106
106738,35382,107
106739,35382,109
106740,35382,111
106741,35382,113
106742,35382,119
106743,35382,139
106744,35382,141
106745,35382,143
106746,35382,146
106747,35382,147
106748,35382,155
106749,35382,163
106750,35382,173
106751,35382,175
106752,35382,179
106753,35382,185
106754,35382,187
106755,35382,189
106998,35383,57
106999,35383,163
107000,35383,176
107001,35383,185
107002,35383,187
106868,35384,4
106869,35384,5
106870,35384,7
106871,35384,10
106872,35384,18
106873,35384,40
106874,35384,44
106875,35384,45
106876,35384,48
106877,35384,49
106878,35384,51
106879,35384,61
106880,35384,65
106881,35384,66
106882,35384,74
106883,35384,75
106884,35384,94
106885,35384,95
106886,35384,143
106887,35384,145
106888,35384,155
106889,35384,184
106890,35384,185
106891,35384,186
106892,35384,187
106893,35384,190
106894,35384,205
106895,35384,211
107165,35385,185
107166,35385,187
107095,35386,29
107096,35386,151
107097,35386,153
107098,35386,154
107099,35386,174
107100,35386,182
107101,35386,185
107102,35386,187
107103,35386,203
106896,35387,10
106897,35387,49
106898,35387,61
106899,35387,186
106900,35388,10
106901,35388,49
106902,35388,61
106903,35388,186
106294,35389,4
106295,35389,71
106296,35389,81
106297,35389,83
106298,35389,187
106299,35389,191
106587,35391,4
106588,35391,5
106589,35391,7
106590,35391,10
106591,35391,18
106592,35391,40
106593,35391,44
106594,35391,45
106595,35391,49
106596,35391,51
106597,35391,61
106598,35391,74
106599,35391,94
106600,35391,95
106601,35391,143
106602,35391,145
106603,35391,155
106604,35391,184
106605,35391,186
106606,35391,190
106607,35391,205
106021,35394,10
106022,35394,57
106023,35394,186
105802,35395,5
105803,35395,7
105804,35395,10
105805,35395,94
105806,35395,186
105463,35396,39
105464,35396,184
106110,35397,5
106111,35397,7
106112,35397,10
106113,35397,18
106114,35397,45
106115,35397,49
106116,35397,61
106117,35397,186
106265,35398,6
106266,35398,10
106267,35398,18
106268,35398,22
106269,35398,40
106270,35398,41
106271,35398,43
106272,35398,45
106273,35398,51
106274,35398,61
106275,35398,65
106276,35398,98
106277,35398,113
106278,35398,125
106279,35398,135
106280,35398,148
106281,35398,155
106282,35398,163
106283,35398,184
106284,35398,186
106695,35399,10
106696,35399,40
106697,35399,186
106485,35401,86
106486,35401,187
106285,35402,10
106286,35402,58
106287,35402,80
106288,35402,81
106289,35402,86
106290,35402,185
106291,35402,186
106292,35402,187
106293,35402,191
106237,35404,10
106238,35404,20
106239,35404,87
106240,35404,88
106241,35404,113
106242,35404,186
106243,35404,187
106244,35404,192
105995,35405,58
105996,35405,143
105997,35405,145
105998,35405,187
105999,35406,20
106000,35406,113
106574,35407,10
106575,35407,11
106576,35407,17
106577,35407,44
106578,35407,51
106579,35407,83
106580,35407,86
106581,35407,113
106582,35407,119
106583,35407,155
106584,35407,157
106585,35407,186
106586,35407,187
106173,35408,11
106174,35408,17
106046,35409,2
106047,35409,17
106048,35409,45
106049,35409,49
106050,35409,155
106051,35409,179
106430,35410,11
106431,35410,15
106432,35410,51
106433,35410,59
106434,35410,60
106435,35410,155
106436,35410,163
106437,35410,169
106438,35410,177
106439,35410,185
106440,35410,187
106441,35410,193
106558,35412,10
106559,35412,22
106560,35412,45
106561,35412,48
106562,35412,49
106563,35412,61
106564,35412,62
106565,35412,63
106566,35412,64
106567,35412,86
106568,35412,135
106569,35412,163
106570,35412,184
106571,35412,186
106572,35412,187
106573,35412,188
105893,35413,45
105894,35413,61
105895,35413,65
105896,35413,66
106426,35414,11
106427,35414,12
106428,35414,16
106429,35414,141
106255,35415,30
106256,35415,151
106257,35415,163
106258,35415,176
106127,35416,11
106128,35416,14
106129,35416,16
106130,35416,17
106958,35417,11
106959,35417,17
106960,35417,141
106131,35422,11
106132,35422,14
106133,35422,40
106134,35422,41
105938,35423,134
105939,35423,135
105940,35423,184
106028,35424,30
106029,35424,37
106030,35424,52
106031,35424,151
106032,35424,184
105941,35425,37
105942,35425,114
105943,35425,160
105944,35425,184
105945,35425,188
106259,35428,6
106260,35428,142
106261,35428,163
106262,35428,173
106263,35428,187
106264,35428,191
106416,35434,46
106417,35434,51
106418,35434,61
106419,35434,69
106420,35434,128
106421,35434,131
106422,35434,139
106423,35434,155
106424,35434,188
106425,35434,196
105926,35435,8
105927,35435,23
105928,35435,92
105929,35435,139
105930,35437,21
105931,35437,139
106395,35438,2
106396,35438,11
106397,35438,21
106398,35438,22
106399,35438,45
106400,35438,51
106401,35438,86
106402,35438,107
106403,35438,112
106404,35438,113
106405,35438,114
106406,35438,119
106407,35438,139
106408,35438,143
106409,35438,145
106410,35438,155
106411,35438,163
106412,35438,179
106413,35438,184
106414,35438,187
106415,35438,220
106033,35439,113
106034,35439,119
106300,35440,4
106301,35440,51
106302,35440,71
106303,35440,73
106304,35440,74
106305,35440,75
106306,35440,155
106307,35440,190
106106,35441,2
106107,35441,47
106108,35441,163
106109,35441,173
106487,35443,2
106488,35443,107
106489,35443,163
106490,35443,166
106118,35444,2
106119,35444,80
106120,35444,98
106121,35444,109
106122,35444,113
106123,35444,163
106124,35444,173
106125,35446,2
106126,35446,109
106076,35447,2
106077,35447,49
106078,35447,107
106102,35451,2
106103,35451,47
106104,35451,163
106105,35451,173
107109,35453,57
107110,35453,58
107111,35453,81
107112,35453,185
107113,35453,187
107114,35453,191
106245,35455,20
106246,35455,98
106247,35455,113
106248,35455,163
106249,35455,173
106229,35456,23
106230,35456,46
106231,35456,99
106232,35456,113
106233,35456,139
106234,35456,163
106235,35456,166
106236,35456,196
106971,35458,18
106972,35458,22
106973,35458,51
106974,35458,114
106975,35458,139
106976,35458,151
106977,35458,155
106978,35458,163
106979,35458,168
106980,35458,169
106981,35458,172
106982,35458,173
106983,35458,174
106984,35458,180
106985,35458,182
106986,35458,184
106308,35459,50
106309,35459,87
106310,35459,163
106311,35459,173
106312,35459,187
106217,35462,6
106218,35462,20
106219,35462,70
106220,35462,98
106221,35462,113
106222,35462,163
106223,35462,173
107115,35476,4
107116,35476,52
107117,35476,71
107118,35476,73
105865,35477,4
105866,35477,21
105867,35477,71
105868,35477,75
105869,35477,139
105870,35477,178
107221,35479,151
107222,35479,185
107223,35479,187
107224,35479,203
107225,35488,26
107226,35488,151
107227,35488,163
107228,35488,171
107213,35496,163
107214,35496,171
106135,35504,25
106136,35504,81
106137,35504,93
106138,35504,151
106139,35504,203
107082,35505,18
107083,35505,184
107218,35521,163
107219,35521,174
107220,35521,180
106854,35524,32
106855,35524,33
106250,35530,83
106251,35530,187
106187,35544,2
106188,35544,11
106189,35544,17
106190,35544,47
106191,35544,106
106313,35564,58
106314,35564,113
106315,35564,155
106316,35564,187
107077,35565,83
107078,35565,155
107079,35565,163
107080,35565,173
107081,35565,187
107208,35566,87
107209,35566,163
107210,35566,173
107211,35566,187
107212,35566,192
106199,35575,25
106200,35575,151
107215,35578,59
107216,35578,163
107217,35578,177
105861,35600,11
105862,35600,17
105863,35600,52
105864,35600,184
106156,35601,6
106157,35601,126
106536,35608,23
106537,35608,46
106538,35608,139
106539,35608,196
106540,35617,139
106541,35617,143
106542,35617,163
106543,35617,166
106544,35617,168
107196,35623,10
107197,35623,113
107198,35623,119
107199,35623,185
107200,35623,187
107201,35623,211
106849,35677,32
106850,35677,33
106851,35677,160
106852,35677,185
106853,35677,187
106545,35688,5
106546,35688,18
106547,35688,163
106548,35688,173
106549,35688,184
107204,35699,5
107205,35699,94
107206,35701,5
107207,35701,94
106168,35717,20
106169,35717,37
106170,35717,52
106171,35717,113
106172,35717,184
107188,35721,10
107189,35721,41
107190,35721,43
107191,35721,80
107192,35721,107
107193,35721,185
107194,35721,186
107195,35721,187
106550,35743,10
106551,35743,186
106552,35744,10
106553,35744,186
107173,35745,4
107174,35745,10
107175,35745,21
107176,35745,58
107177,35745,80
107178,35745,81
107179,35745,134
107180,35745,135
107181,35745,139
107182,35745,184
107183,35745,185
107184,35745,186
107185,35745,187
107186,35745,190
107187,35745,191
106201,35746,25
106202,35746,44
106203,35746,151
106204,35746,155
106952,35747,23
106953,35747,139
106954,35747,155
106955,35747,157
106956,35747,185
106957,35747,187
106987,35748,2
106988,35748,189
107084,35758,37
107085,35758,52
107086,35758,184
106856,35766,5
106857,35766,7
106858,35766,10
106859,35766,40
106860,35766,49
106861,35766,61
106862,35766,66
106863,35766,94
106864,35766,185
106865,35766,186
106866,35766,187
106867,35766,205
107087,35781,37
107088,35781,52
107089,35781,184
107167,35782,185
107168,35782,187
107169,35783,185
107170,35783,187
107171,35784,185
107172,35784,187
106989,35785,10
106990,35785,61
106991,35785,62
106992,35785,64
106993,35785,135
106994,35785,184
106995,35785,185
106996,35785,186
106997,35785,187
106698,35786,10
106699,35786,40
106700,35786,61
106701,35786,65
106702,35786,185
106703,35786,186
106704,35786,187
106494,35787,4
106495,35787,10
106496,35787,74
106497,35787,185
106498,35787,186
106499,35787,187
107202,35788,185
107203,35788,187
106252,35815,11
106253,35815,17
106254,35815,61
106500,35816,11
106175,35818,2
106176,35818,4
106177,35818,21
106178,35818,47
106179,35818,139
106961,35823,187
106962,35823,192
106963,35824,187
106964,35824,192
106965,35826,187
106966,35826,192
106967,35827,187
106968,35827,192
105946,35836,29
105947,35836,35
105948,35836,43
105949,35836,51
105950,35836,113
105951,35836,119
105952,35836,126
105953,35836,151
105954,35836,155
105955,35836,160
105956,35836,185
105957,35836,187
106212,35837,6
106213,35837,29
106214,35837,68
106215,35837,121
106216,35837,151
106144,35838,29
106145,35838,113
106146,35838,119
106147,35838,151
106148,35838,155
106149,35838,157
107104,35846,5
107105,35846,25
107106,35846,26
107107,35846,95
107108,35846,151
106158,35850,46
106159,35850,69
106160,35850,83
106161,35850,187
106162,35851,8
106163,35851,143
106164,35851,145
106491,35855,8
106492,35855,45
106493,35856,59
106525,35857,38
106526,35857,45
106527,35857,51
106528,35857,86
106529,35857,113
106530,35857,114
106531,35857,138
106532,35857,155
106533,35857,184
106534,35857,187
106535,35857,220
106374,35858,18
106375,35858,22
106376,35858,31
106377,35858,32
106378,35858,33
106379,35858,34
106380,35858,35
106381,35858,36
106382,35858,39
106383,35858,45
106384,35858,51
106385,35858,86
106386,35858,135
106387,35858,155
106388,35858,158
106389,35858,160
106390,35858,163
106391,35858,183
106392,35858,184
106393,35858,187
106394,35858,212
106331,35859,21
106332,35859,22
106333,35859,23
106334,35859,45
106335,35859,51
106336,35859,139
106337,35859,140
106338,35859,155
106339,35859,163
106340,35859,175
106153,35860,4
106154,35860,46
106155,35860,71
106507,35861,2
106508,35861,3
106509,35861,86
106510,35861,106
106511,35861,107
106512,35861,109
106513,35861,179
106514,35861,187
106515,35861,189
106341,35863,6
106342,35863,67
106343,35863,68
106344,35863,70
106345,35863,81
106346,35863,121
106347,35863,122
106348,35863,124
106349,35863,142
106350,35863,187
107090,35870,81
107091,35870,187
107092,35871,37
107093,35871,52
107094,35871,184
106224,35876,49
106225,35876,61
105859,35880,11
105860,35880,141
106516,35885,18
106517,35885,39
106518,35885,46
106519,35885,132
106520,35885,135
106521,35885,163
106522,35885,167
106523,35885,184
106317,35886,6
106318,35886,21
106319,35886,46
106320,35886,139
106321,35886,142
106322,35886,187
106323,35886,191
106363,35887,40
106364,35887,42
106365,35887,135
106366,35887,184
106367,35888,45
106324,35889,1
106325,35889,6
106326,35889,105
106327,35889,121
106328,35890,134
106329,35890,135
106330,35890,184
106501,35891,2
106502,35891,106
106503,35891,143
106504,35891,146
106505,35891,163
106506,35891,175
106180,35920,4
106181,35920,71
106209,35921,151
106210,35921,203
106211,35921,222
106082,35925,11
106083,35925,18
106084,35925,167
106085,35925,184
106368,35927,2
106369,35927,11
106370,35927,15
106371,35927,61
106372,35927,141
106373,35927,179
106205,35938,25
106206,35938,151
106207,35938,203
106208,35938,221
106524,35939,61
106723,35947,8
106724,35948,8
106705,35949,18
106706,35949,40
106707,35949,184
106708,35950,18
106709,35950,40
106710,35950,184
106711,35951,18
106712,35951,40
106713,35951,184
106714,35952,18
106715,35952,40
106716,35952,184
106717,35953,18
106718,35953,40
106719,35953,184
106720,35954,18
106721,35954,40
106722,35954,184
106969,35966,151
106970,35966,203
106079,36036,18
106080,36036,40
106081,36036,184
106359,36038,26
106360,36038,151
106361,36038,163
106362,36038,173
106351,36039,5
106352,36039,11
106353,36039,12
106354,36039,95
106355,36050,6
106356,36050,68
106357,36051,6
106358,36051,68
106140,36054,163
106141,36054,173
106142,36054,187
106143,36054,192
106086,36055,11
106087,36055,17
106088,36055,18
106089,36055,184
106035,36057,31
106036,36057,32
106037,36057,41
106038,36057,42
106039,36057,45
106182,36058,2
106183,36058,47
106184,36058,80
106185,36058,187
106186,36058,189
105837,36070,11
105838,36070,14
105839,36070,163
105840,36070,167
106090,36092,2
106091,36092,49
106092,36092,61
106093,36092,107
106074,36093,4
106075,36093,71
105932,36110,40
105799,36111,11
105800,36111,13
105801,36111,187
105852,36112,11
105853,36112,12
105111,36114,11
105112,36114,17
105113,36114,141
105854,36115,11
105855,36115,13
105856,36115,20
105857,36115,98
105858,36115,113
105991,36148,50
105992,36148,57
105993,36148,61
105994,36148,187
106024,36149,131
106025,36149,135
106026,36149,139
106027,36149,184
105964,36154,10
105965,36154,11
105966,36154,29
105967,36154,53
105968,36154,141
105969,36154,151
105970,36154,155
105971,36154,186
105972,36154,187
105973,36155,29
105974,36155,82
105975,36155,151
105976,36155,187
105977,36155,191
106150,36161,2
106151,36161,47
106152,36161,189
